ts,metric,key,value
2026-09-24T04:37:02Z,pg_cpu_pct,postgres,17.95
2026-09-24T04:37:08Z,rss_kb,jail,48848
2026-09-24T04:37:08Z,cpu_s,jail,0.03
2026-09-24T04:37:08Z,restarts,jail,0
2026-09-24T04:37:08Z,rss_kb,web,256952
2026-09-24T04:37:08Z,cpu_s,web,220.29
2026-09-24T04:37:08Z,restarts,web,0
2026-09-24T04:37:08Z,rss_kb,worker-1,195720
2026-09-24T04:37:08Z,cpu_s,worker-1,17.86
2026-09-24T04:37:08Z,restarts,worker-1,0
2026-09-24T04:37:08Z,rss_kb,worker-2,189620
2026-09-24T04:37:08Z,cpu_s,worker-2,17.62
2026-09-24T04:37:08Z,restarts,worker-2,0
2026-09-24T04:37:08Z,pg_conn,slaydx|active,1
2026-09-24T04:37:08Z,pg_conn,slaydx|idle,2
2026-09-24T04:37:08Z,queue,QUEUED,1781
2026-09-24T04:37:08Z,queue,IN_PROGRESS,0
2026-09-24T04:37:08Z,queue,oldest_queued_s,36
2026-09-24T04:37:08Z,pg_mem_mib,postgres,194.2
2026-09-24T04:37:08Z,pg_cpu_pct,postgres,19.63
2026-09-24T04:37:14Z,rss_kb,jail,48848
2026-09-24T04:37:14Z,cpu_s,jail,0.03
2026-09-24T04:37:14Z,restarts,jail,0
2026-09-24T04:37:14Z,rss_kb,web,257036
2026-09-24T04:37:14Z,cpu_s,web,221.61
2026-09-24T04:37:14Z,restarts,web,0
2026-09-24T04:37:14Z,rss_kb,worker-1,185536
2026-09-24T04:37:14Z,cpu_s,worker-1,19.01
2026-09-24T04:37:14Z,restarts,worker-1,0
2026-09-24T04:37:14Z,rss_kb,worker-2,189644
2026-09-24T04:37:14Z,cpu_s,worker-2,18.76
2026-09-24T04:37:14Z,restarts,worker-2,0
2026-09-24T04:37:14Z,pg_conn,slaydx|idle,3
2026-09-24T04:37:14Z,queue,QUEUED,2009
2026-09-24T04:37:14Z,queue,IN_PROGRESS,2
2026-09-24T04:37:14Z,queue,oldest_queued_s,40
2026-09-24T04:37:14Z,pg_mem_mib,postgres,194.2
2026-09-24T04:37:14Z,pg_cpu_pct,postgres,18.86
2026-09-24T04:37:21Z,rss_kb,jail,48848
2026-09-24T04:37:21Z,cpu_s,jail,0.03
2026-09-24T04:37:21Z,restarts,jail,0
2026-09-24T04:37:21Z,rss_kb,web,257104
2026-09-24T04:37:21Z,cpu_s,web,222.87
2026-09-24T04:37:21Z,restarts,web,0
2026-09-24T04:37:21Z,rss_kb,worker-1,190876
2026-09-24T04:37:21Z,cpu_s,worker-1,20.26
2026-09-24T04:37:21Z,restarts,worker-1,0
2026-09-24T04:37:21Z,rss_kb,worker-2,181748
2026-09-24T04:37:21Z,cpu_s,worker-2,19.87
2026-09-24T04:37:21Z,restarts,worker-2,0
2026-09-24T04:37:21Z,pg_conn,slaydx|idle,3
2026-09-24T04:37:21Z,queue,QUEUED,2238
2026-09-24T04:37:21Z,queue,IN_PROGRESS,0
2026-09-24T04:37:21Z,queue,oldest_queued_s,45
2026-09-24T04:37:21Z,pg_mem_mib,postgres,196.7
2026-09-24T04:37:21Z,pg_cpu_pct,postgres,22.64
2026-09-24T04:37:27Z,rss_kb,jail,48848
2026-09-24T04:37:27Z,cpu_s,jail,0.03
